Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
France,FRA,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,413440,427533,434972,436687,434601,430393,425164,417057,407890,400099,395314,395380,399133,403541,404324,398698,384479,363903,342218,326754,322501,332707,353834,379694,401514,413066,411252,399683,382154,364517,351240,343976,340802,341021,343243,346342,350415,355645,361501,367294,372487,375788,378269,380069,381490,382754,384768,386510,387822,388488,388304,387853,386817,384675,380830,375027,367446,358002,348420,340973,337152
France,FRA,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,429611,444317,452291,454437,452642,448576,443352,435088,425729,417897,413347,414153,418922,424297,425555,419617,404847,382949,359650,342924,338202,348917,371296,398761,421985,434338,432208,419792,401117,382399,368405,360889,357792,358335,360995,364532,369029,374691,380910,386909,392101,394965,396784,397883,398828,400026,402005,404092,405965,407182,407389,406925,405706,403282,399117,392988,385116,375351,365481,357890,354172
France,FRA,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,396661,410893,411317,417036,420637,421691,429067,417960,413154,408519,405256,397927,405541,406401,404820,399275,397368,373950,358767,347125,341950,327826,354912,367620,379143,386287,406530,384242,378385,371577,365403,354269,356569,353222,350979,349977,346783,352232,355106,358649,362496,370689,368956,372327,375441,378095,382586,383433,385180,386284,386692,388158,386590,385267,382491,378061,375057,365140,357548,351008,346477
France,FRA,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,412109,426971,427595,433768,437771,439138,447278,435823,431147,426701,423746,416288,425336,426790,425428,419551,418342,393183,376983,364473,358848,343661,372318,385679,397836,405411,427036,402900,396653,389451,382970,371409,373839,370457,368283,367455,364887,370361,373620,377457,381447,389999,387313,390270,393101,395730,399717,400942,402883,404227,404857,406961,404723,403348,400461,395820,392635,382211,374192,367359,362805
France,FRA,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,386241,397159,408929,403246,410303,414732,422020,427417,416503,414445,412528,406463,400406,408958,405835,400602,399301,396296,372872,364275,358483,344010,332714,360159,363664,367133,384685,400550,374980,375944,374996,366303,357106,362559,357491,353759,350011,347125,351270,352883,355474,362332,369261,366230,370406,373956,378548,382173,382546,384079,385051,387117,388014,385738,383952,380753,378440,375009,365457,359776,354847
France,FRA,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,401192,412623,424921,419204,426720,431566,439563,445651,434504,432801,431246,425162,419079,428994,425921,420370,419847,417156,391760,382623,376424,360881,348665,377640,381193,384801,403477,420432,392770,393821,392858,383808,374190,379786,374537,370794,367532,365132,369154,371106,373934,381135,388296,384296,388350,391921,396020,399255,400010,401555,402625,405218,406560,403495,401744,398420,395924,392158,381888,375814,370771
France,FRA,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,381134,388692,398219,407235,403156,409353,416138,422033,425487,418181,417432,412869,407533,402795,407261,402535,401499,399586,395364,378480,372350,358553,345608,337369,354299,354773,368666,383606,394825,378056,380664,374619,367003,359795,362873,357600,353625,349945,347516,349658,351095,356472,362528,367982,366344,370357,374944,378760,381578,381908,383404,385977,387545,387758,385201,383096,381380,378739,374914,367336,362282
France,FRA,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,395783,403743,413706,423145,419031,425691,433095,439668,443741,436529,436179,431732,426424,421703,426915,421913,421695,420232,416001,397659,391180,376383,362432,353450,371196,371583,386283,402196,414160,395945,398725,392414,384413,376805,379819,374417,370787,367500,365426,367484,369211,374892,381212,386798,384529,388611,392746,396158,398679,399158,400666,403642,405606,406087,402934,400762,398877,395905,391612,383277,378050
France,FRA,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,380296,384625,391692,399547,405249,405390,411349,417232,421770,423421,420270,417357,413069,408509,405196,404933,403899,402657,400013,394330,383800,371487,358139,346967,342120,348374,357934,370695,382774,388957,383052,379713,374035,367551,362446,361409,357490,353390,349928,348107,349035,352854,357824,362872,366575,367320,371794,375694,378793,380901,381773,384754,386905,387861,387324,385081,383876,381926,378992,374745,368806
France,FRA,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,394806,399435,406849,415061,421054,421344,427803,434310,439494,441702,438876,436230,432060,427515,424189,424017,423806,423110,420650,414706,403363,390181,375837,363760,358389,364835,374845,388384,401237,407745,401226,397725,391729,384847,379388,378192,374476,370670,367516,365931,366927,370989,376230,381492,385261,385812,389901,393422,396183,398069,398954,402206,404685,405921,405440,402821,401470,399210,395815,391043,384625
France,FRA,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,382681,384088,388658,394960,400592,402680,407583,413038,418055,421370,421345,420141,417140,413176,409500,407650,406436,405525,403959,400338,393082,382847,370123,357479,348430,347104,351955,361576,372967,381811,382806,382086,378553,373296,368061,365096,361468,357278,353206,350114,348969,351221,354963,359324,363091,364864,369119,372995,376266,378742,380180,383464,386107,387723,387999,386700,385926,384575,382426,379169,374441
France,FRA,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,397185,398807,403637,410226,416112,418357,423620,429607,435249,439190,439670,438889,436120,432214,428468,426522,426102,425791,424557,420925,413225,402291,388659,375062,365252,363634,368558,378705,390801,400148,401018,400239,396481,390871,385250,381988,378423,374424,370602,367745,366731,369149,373142,377769,381734,383534,387488,391043,393985,396175,397464,400885,403774,405658,406064,404569,403677,402052,399473,395703,390480
France,FRA,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,387245,386047,388422,392957,397950,401060,404682,409473,414458,418740,420958,421520,419870,416829,413297,410545,408967,408202,407296,405158,400445,392882,381375,368504,356929,350131,349900,356009,365456,375114,380570,382386,380909,377236,372520,368572,365475,361424,357117,353225,350571,351255,353756,357218,360700,363010,366953,370685,374019,376755,378649,382154,385158,387349,388363,387946,387544,386690,385228,382850,379210
France,FRA,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,401844,400788,403356,408108,413306,416561,420385,425590,431137,436058,438891,440039,438739,435835,432229,429267,428431,428278,427808,425862,421012,412970,400679,386901,374459,367054,366506,372868,382875,393095,398755,400621,399008,395061,389983,385673,382508,378541,374421,370748,368270,369029,371744,375496,379272,381789,385532,389018,392072,394514,396171,399677,402844,405270,406457,405982,405493,404406,402563,399712,395596
France,FRA,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,392942,389462,389956,393023,396983,400366,402485,406382,411096,415742,419413,421792,421553,419503,416532,413472,411352,410549,410114,408963,406137,401846,392152,379643,367000,356622,350939,353167,360298,369217,376990,381262,381755,379574,375882,371746,369427,365750,361432,357162,353518,352637,353891,356437,359352,361778,365328,368809,372074,374960,377200,380869,384131,386743,388414,388811,388744,388306,387407,385804,383136
France,FRA,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,407708,404310,404943,408176,412286,415787,417938,422109,427290,432538,436871,440013,440247,438414,435409,432090,430640,430430,430488,429682,426975,422478,412163,398823,385322,374174,367775,369965,377484,386928,395093,399533,399980,397599,393611,389114,386609,382913,378709,374634,371193,370289,371702,374538,377814,380590,384058,387385,390436,393068,395047,398580,401918,404733,406594,407031,406913,406290,405065,403050,399956
France,FRA,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,398727,394313,392229,394133,397350,400435,401369,403609,407817,412584,417013,420745,422483,421490,419151,416290,413908,412426,412277,411923,410408,408676,402707,391152,378028,365747,356002,352222,356666,364469,372710,378459,381744,380966,378202,374529,372925,370176,366076,361647,357484,355428,355052,356672,358997,361188,364203,367416,370490,373381,375858,379477,383092,385998,388150,389287,389446,389461,389021,388047,386240
France,FRA,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,413700,409358,407332,409368,412703,415866,416667,419012,423565,428862,433942,438555,440974,440279,437947,434829,433014,432105,432464,432554,431363,429608,423378,411103,397152,384070,373300,369087,373725,381985,390689,396651,400068,399162,396160,392181,390276,387429,383368,379096,375150,372965,372683,374573,377298,379948,382967,386182,389126,391820,394068,397449,401017,404089,406449,407692,407817,407718,407015,405699,403543
France,FRA,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,403555,400067,396240,395263,398035,401104,401441,402070,404470,409119,414058,418421,421934,423078,421441,418855,416723,414612,413647,413901,413507,412964,410665,403290,390273,376672,365137,355863,353734,360047,368377,374176,379722,382069,380140,376831,375727,373996,370977,366614,362144,359502,357692,357614,359333,361260,363571,366398,369329,372090,374644,377937,381758,385208,387688,389365,389614,389999,390130,389659,388546
France,FRA,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,418744,415389,411571,410625,413499,416630,416689,417245,419819,424895,430436,435704,440079,441759,440168,437325,435618,434030,433603,434353,434424,433889,431668,424019,410233,395817,383088,373027,370698,377371,386198,392148,397969,400425,398313,394742,393224,391321,388299,384045,379788,376908,375116,375277,377410,379875,382220,385199,388195,390834,393208,396213,399879,403384,406088,407938,408141,408476,408451,407716,406339
France,FRA,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,409538,405351,401972,398436,398020,401362,402364,402146,402510,405199,410407,415291,419689,423027,423688,421449,419504,417427,415464,414763,415300,415402,414965,412371,403995,389661,376931,365022,355956,355128,363168,369363,375438,380828,382355,379315,377853,376816,375119,371992,367436,364411,361877,360103,360055,361697,363493,365725,368419,371160,373645,376353,380020,383931,387145,389186,389296,389860,390504,390722,390156
France,FRA,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,424975,420983,417650,414056,413620,417029,417658,417209,417558,420502,426227,431986,437307,441427,442401,439901,438155,436498,435079,434956,436045,436067,435837,433461,424852,409711,395610,382725,373055,372192,380733,387013,393369,399110,400751,397484,395442,394149,392416,389394,385032,381647,379048,377467,377836,380064,381885,384348,387320,390175,392545,394916,398386,402239,405579,407859,407918,408462,409062,409160,408423
France,FRA,"Age population, age 11, female, interpolated",SP.POP.AG11.FE.IN,418788,411430,407720,404150,400351,400203,402682,403323,402588,402818,405915,411636,416383,420861,424134,424353,422151,420425,418279,416209,415653,416957,416738,416679,414199,404976,390186,377699,365144,355927,356264,363958,370146,376544,381894,382641,380235,378766,377957,376458,373296,369783,367040,364402,362391,362198,363749,365495,367705,370358,372948,374976,378065,381994,385926,388891,388722,389145,390058,390932,391172
France,FRA,"Age population, age 11, male, interpolated",SP.POP.AG11.MA.IN,434530,427390,423802,420187,416240,416016,418066,418383,417463,417747,421188,427760,433377,438735,442632,442884,440598,439078,437413,435982,436113,437260,437127,437515,435450,426046,409632,396040,382670,372962,373405,381200,387593,394415,400219,401096,397909,396025,395126,393738,390803,386810,383892,381390,379782,380211,381788,383751,386366,389408,392157,393781,396652,400489,404428,407547,407359,407771,408711,409625,409874
France,FRA,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,414475,420582,413902,410365,406042,401689,401478,403701,404019,402900,403114,407228,412725,417381,422047,425298,425024,423126,421495,419024,416729,417279,418053,417787,418517,416310,405463,391238,378713,365141,355640,356997,364547,370777,377611,382961,383489,381047,379732,379316,378091,375626,372497,369821,366803,364380,364044,365571,367325,369604,372254,373877,376309,379669,383793,387731,388028,388176,388946,390179,391219
France,FRA,"Age population, age 12, male, interpolated",SP.POP.AG12.MA.IN,430274,436915,430392,426901,422419,417821,416951,418798,418842,417594,417940,422802,429136,434595,440021,443678,443355,441389,440035,438180,436689,437123,437889,437918,439391,437808,425769,410212,396791,382491,372587,373678,381436,388001,395429,401346,401272,398215,396659,396330,395378,392403,388979,386343,383697,381913,381632,383368,385507,388350,391499,392890,395044,398318,402422,406391,406559,406732,407552,408937,410192
France,FRA,"Age population, age 13, female, interpolated",SP.POP.AG13.FE.IN,389237,416206,422969,416656,412722,407349,402924,402452,404456,404583,403199,404488,408404,413721,418392,423289,425933,425970,424253,422459,419542,418311,418344,418860,418961,420641,416742,406497,392545,379599,364873,356293,357534,364986,371369,378679,383711,384228,381911,380917,380972,380360,378329,375364,372476,368901,365979,365659,367219,369072,371459,372793,374810,377534,381099,385402,386525,387082,387581,388671,390159
France,FRA,"Age population, age 13, male, interpolated",SP.POP.AG13.MA.IN,404710,432668,439903,433681,429691,424039,418703,417583,419265,419177,417730,419634,424262,430342,435673,441148,443911,443921,442214,440845,438750,437467,437549,438250,438909,441640,437303,426178,411124,397414,382022,372596,373724,381503,388377,396463,401235,401328,398574,397523,397855,396720,394400,391358,388758,385818,382931,382908,384838,387230,390337,391676,393649,396238,399814,404129,404897,405442,406032,407309,409167
France,FRA,"Age population, age 14, female, interpolated",SP.POP.AG14.FE.IN,351501,390971,418524,425643,419117,414483,408558,403857,403164,405080,405134,404595,405725,409487,414731,419459,423887,426845,427069,425271,423192,421067,419330,419119,419793,420421,421003,417737,407796,393719,380210,365420,356750,357923,365388,371963,379309,384352,385019,382996,382399,383135,383007,381188,378105,374823,370222,367347,367100,368786,370777,371657,373335,375635,378586,382340,383953,385236,386088,386910,388255
France,FRA,"Age population, age 14, male, interpolated",SP.POP.AG14.MA.IN,366395,407178,435658,443182,436655,431858,424943,419279,417950,419607,419516,419504,421176,425552,431407,436594,441140,444239,444520,442890,441456,439266,437659,437707,438811,440272,440873,437501,426931,411905,397736,381678,372378,373604,381540,388773,396029,401005,401438,399162,398707,398849,398464,396608,393699,390984,386316,383804,384075,386275,388956,389922,391879,394338,397262,401088,402132,403276,404254,405309,407071
France,FRA,"Age population, age 15, female, interpolated",SP.POP.AG15.FE.IN,316118,353281,393258,421127,428018,420973,415676,409461,404526,403745,405690,406524,405853,406869,410584,415796,420019,424760,427908,428058,426059,424656,422027,420059,420022,421014,420706,421934,419005,408957,394609,380639,365766,357061,358276,365791,372459,379831,385046,386033,384379,384427,385679,385811,383918,380533,375855,371308,368540,368460,370310,370683,371857,373770,376288,379452,380739,382423,383900,385018,386100
France,FRA,"Age population, age 15, male, interpolated",SP.POP.AG15.MA.IN,330488,368976,410208,438936,446139,438995,432838,425539,419590,418193,419953,421367,421125,422550,426704,432318,436352,441226,444600,444970,443367,441703,439193,437582,438064,439744,439233,440816,438052,427547,412374,396996,381101,371995,373455,381595,388006,395478,400828,401779,400073,399303,400247,400421,398778,395849,390905,386668,384567,385209,387715,387948,389532,392012,394859,398066,398615,400008,401584,403043,404592
France,FRA,"Age population, age 16, female, interpolated",SP.POP.AG16.FE.IN,278993,317931,355560,395811,423433,429775,422141,416556,410097,405064,404313,407072,407776,407020,408027,411735,416316,420852,425784,428863,428815,427456,425549,422695,420916,421211,421218,421559,423140,420131,409822,394921,380859,365962,357334,358630,366148,372849,380405,385962,387347,386260,386838,388382,388486,386330,381274,376649,372217,369651,369778,369923,370590,371950,374033,376755,377713,379058,380846,382489,383810
France,FRA,"Age population, age 16, male, interpolated",SP.POP.AG16.MA.IN,292882,333162,372065,413509,441896,448450,440041,433504,425864,419775,418440,421871,423065,422578,423786,427703,431839,436202,441345,444812,445220,443345,441358,438852,437706,438793,438438,438902,441115,438464,427840,411251,396012,380355,371583,373325,380497,387124,394980,400882,402444,400273,400305,401859,402341,400755,395207,390678,386909,385297,386346,386124,386964,389072,391978,395161,395139,396016,397813,399869,401838
France,FRA,"Age population, age 17, female, interpolated",SP.POP.AG17.FE.IN,254327,280836,320193,358081,398086,425129,430915,422993,417165,410599,405589,405681,408316,408936,408200,409240,412211,417105,421835,426700,429585,430139,428279,426148,423491,422060,421328,421991,422686,424203,420952,410014,395016,380921,366120,357609,358842,366402,373292,381199,387179,389067,388526,389408,390954,390838,386769,381773,377263,373045,370720,369091,369537,370392,371872,374112,374881,375893,377329,379193,380940
France,FRA,"Age population, age 17, male, interpolated",SP.POP.AG17.MA.IN,267663,295641,336295,375402,416512,444216,449555,440768,433895,426063,419966,420409,423636,424594,423894,424870,426971,431451,436086,441316,444824,444916,442730,440743,438711,438201,437211,437840,438926,441272,438543,426330,409878,394854,379579,371190,371889,379287,386294,394710,401259,402231,400879,401521,403433,404064,399543,394413,390338,387117,386030,384171,384557,385910,388447,391727,391786,392087,393347,395596,398160
France,FRA,"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,250330,256200,283075,322673,360349,399787,426243,431732,423569,417638,411089,406930,406913,409468,410109,409434,409682,412954,418043,422710,427384,430863,430885,428806,426876,424576,422121,422016,423040,423671,424959,421074,409980,394949,380944,366279,357706,358951,366706,373949,382290,388766,391173,390951,391846,393202,391088,386963,382091,377795,373830,369895,368406,369045,370022,371612,372293,372927,374027,375525,377405
France,FRA,"Age population, age 18, male, interpolated",SP.POP.AG18.MA.IN,263033,270476,298806,339652,378468,418910,445404,450334,441214,434156,426266,421997,422225,425231,425984,425058,423988,426329,431095,435822,441088,444357,444015,441844,440330,438943,436451,436335,437594,438808,441095,436786,424559,408322,393664,378822,369526,370343,378128,385687,394758,400752,402428,401699,402698,404810,402451,398177,393506,389966,387329,383470,382019,382920,384692,387607,388121,388287,388967,390656,393385
France,FRA,"Age population, age 19, female, interpolated",SP.POP.AG19.FE.IN,259968,252228,258434,285508,324926,362098,400881,427039,432267,424007,418098,412386,408133,408052,410633,411337,409861,410390,413844,418875,423355,428661,431561,431333,429463,427895,424629,422753,422978,423945,424349,425089,420964,409777,394841,380969,366312,357702,359112,367222,374898,383798,390740,393441,393243,393959,393434,391088,386972,382324,378283,373101,369071,367614,368383,369472,370112,370393,370927,372087,373588
France,FRA,"Age population, age 19, male, interpolated",SP.POP.AG19.MA.IN,272029,265852,273661,302172,342763,380984,420210,446268,450826,441529,434423,428382,423875,423872,426689,427222,424181,423195,425720,430595,435364,440643,443294,442844,441162,440291,437191,435406,435810,437207,438357,439309,434762,422599,406735,392495,377098,367753,368848,377187,385390,394143,400653,402840,402480,403678,403059,400683,396697,392567,389598,384682,380934,379798,381120,383262,384085,384391,384719,385824,387971
France,FRA,"Age population, age 20, female, interpolated",SP.POP.AG20.FE.IN,267678,261887,254482,260845,287740,326711,363176,401675,427555,432661,424431,419340,413544,409244,409205,411852,411760,410554,411245,414629,419479,424660,429361,431962,431912,430413,427971,425255,423660,423797,424542,424541,424984,420680,409533,394734,380977,366241,357748,359479,368024,376366,385688,392874,395574,395210,394295,393414,390903,386897,382514,377815,372374,368141,366654,367542,368471,368533,368448,368853,370014
France,FRA,"Age population, age 20, male, interpolated",SP.POP.AG20.MA.IN,279090,274817,269035,277029,305320,345378,382410,421205,446849,451184,441849,436625,430341,425583,425382,427993,426451,423393,422434,424966,429901,435062,439607,441961,441876,440853,438649,436145,434712,435144,436488,436695,437254,432544,420608,405170,390831,375263,366031,367566,376549,384801,393930,400768,403211,403064,401983,401153,398801,395185,391632,387081,382058,378328,377415,379111,380050,380441,380594,381130,382687
France,FRA,"Age population, age 21, female, interpolated",SP.POP.AG21.FE.IN,276194,269618,264175,256909,263073,289557,327770,363981,402207,427932,433043,425611,420440,414608,410368,410411,412270,412451,411393,411995,415188,420804,425393,429765,432494,432785,430507,428625,426158,424424,424308,424794,424501,424705,420353,409290,394714,380876,366221,358000,360126,369444,378208,387736,394875,397380,395646,394379,393208,390632,386778,382308,377348,371539,367042,365515,367037,367391,366909,366430,366648
France,FRA,"Age population, age 21, male, interpolated",SP.POP.AG21.MA.IN,286850,281843,277983,272399,280198,308024,346925,383559,421933,447297,451547,444118,438670,432129,427153,426739,427320,425770,422638,421531,424023,429731,434176,438303,440832,441283,439315,437715,435449,433876,434148,434946,434766,435005,430294,418638,403563,389051,373480,364520,366579,375979,384603,393926,400842,403385,401428,400133,399132,396886,393677,389258,384588,379364,375560,374826,376217,376716,376730,376775,377547
France,FRA,"Age population, age 22, female, interpolated",SP.POP.AG22.FE.IN,284521,278155,271939,266643,259157,264921,290595,328583,364549,402607,428297,434153,426647,421444,415685,411547,410824,412956,413288,412128,412521,416526,421562,425833,430299,433321,432891,431182,429559,426917,424880,424615,424811,424285,424382,420028,409239,394582,380828,366413,358530,361491,371231,380205,389652,396548,397920,395830,394275,392916,390317,386845,382104,376773,370533,365763,365521,366455,366266,365212,364281
France,FRA,"Age population, age 22, male, interpolated",SP.POP.AG22.MA.IN,294946,289560,284983,281334,275568,282960,309694,348221,384465,422535,447750,453873,446227,440539,433777,428570,426179,426737,425121,421740,420439,423989,428984,433026,437200,440077,439851,438485,437134,434612,432711,432728,433136,432645,432723,428067,417094,401836,387324,371912,363302,366031,375792,384611,393884,400721,401816,399637,398168,397078,394976,391465,386908,382025,376508,372588,372274,373204,373317,372998,372963
France,FRA,"Age population, age 23, female, interpolated",SP.POP.AG23.FE.IN,290477,286495,280508,274445,268925,261031,265945,291416,329182,364997,402996,429340,435117,427586,422463,416818,411958,411503,413788,414020,412638,413883,417303,422029,426401,431127,433458,433581,432139,430347,427366,425274,424687,424653,424025,424061,419991,409072,394505,381001,366890,359886,363214,373171,382073,391245,397260,398206,395826,394086,392579,390717,386914,381790,376024,369347,366282,365451,365827,365069,363384
France,FRA,"Age population, age 23, male, interpolated",SP.POP.AG23.MA.IN,301478,297592,292667,288314,284484,278336,284702,311140,349295,385255,423141,450063,456035,448157,442265,435268,428085,425709,426187,424328,420653,420539,423387,427975,432076,436469,438781,439130,438008,436410,433446,431491,431044,431136,430490,430464,426648,415426,400165,385821,370643,362858,365855,375806,384580,393648,399376,400092,397732,396170,395030,393076,389278,384488,379299,373447,370471,369605,370126,369897,369273
France,FRA,"Age population, age 24, female, interpolated",SP.POP.AG24.FE.IN,294990,292455,288873,283052,276759,270819,262050,266770,292046,329674,365435,403979,430238,435982,428539,423537,417232,412636,412328,414515,414527,414038,414688,417793,422625,427261,431323,434181,434554,432948,430823,427891,425435,424585,424452,423768,424097,419835,408963,394656,381469,368302,361599,365087,374984,383625,392213,397720,398303,395735,393852,393368,391118,386873,381299,375092,370346,366723,365335,365128,363740
France,FRA,"Age population, age 24, male, interpolated",SP.POP.AG24.MA.IN,307051,304039,300647,295971,291438,287221,280073,286238,312388,350266,386049,425344,452214,458014,449942,443832,434785,427691,425271,425493,423346,420865,420076,422526,427164,431491,435331,438192,438761,437389,435356,432514,430007,429169,429102,428358,429245,425104,413815,398725,384628,370406,362784,365875,375781,384360,392730,397877,398253,395794,394178,393626,391201,387019,381904,376365,371862,368237,366870,367026,366482
France,FRA,"Age population, age 25, female, interpolated",SP.POP.AG25.FE.IN,301340,296964,294846,291448,285398,278674,271839,262873,267420,292581,330156,366362,404826,431038,436861,429549,423956,417917,413461,413049,415017,415969,414882,415208,418409,423508,427527,432101,435187,435379,433444,431500,428181,425421,424439,424252,423914,424013,419738,409090,395113,382976,370079,363460,366836,376487,384895,392931,397990,398313,395600,395056,394159,391407,386653,380623,376535,371268,367119,365147,364297
