Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
United States,USA,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,2029246,2056836,2072898,2009708,1985588,1952796,1900225,1843603,1820480,1772081,1728055,1666455,1611938,1633004,1612635,1597937,1609354,1624211,1581959,1588583,1600253,1617856,1638959,1669520,1698669,1729096,1773385,1814965,1824540,1853688,1879306,1908157,1929874,1935458,1946255,1952936,1971436,1982326,1935973,1927618,1920649,1883026,1850684,1932761,1942462,1956681,2022965,2082145,2019690,2036238,2042065,2050268,2052155,2005413,1983301,1962568,1916244,1874923,1922813,1916403,1915549
United States,USA,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,2113721,2145888,2165669,2093588,2068761,2034609,1984217,1928647,1901142,1851726,1806672,1735970,1674121,1704378,1683226,1669594,1696161,1721843,1670039,1682494,1698098,1725125,1754843,1760330,1786058,1813784,1849888,1885499,1910128,1940693,1968406,1997971,2020911,2025360,2037044,2044437,2061218,2070568,2026129,2017026,2009369,1967438,1931174,2021208,2031048,2045824,2116224,2179036,2112212,2130080,2136960,2144853,2146426,2098202,2074964,2053017,2004955,1961713,2010298,2003058,2001781
United States,USA,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,2002311,2033295,2057249,2066479,2019709,2000786,1960078,1911975,1862487,1839513,1791063,1730868,1672383,1624342,1626672,1601977,1602228,1609115,1616022,1584315,1593625,1606110,1621865,1641246,1667294,1693838,1734707,1774993,1811059,1823791,1852626,1884343,1909651,1928260,1932124,1946130,1969309,1986761,1994135,1965994,1958438,1924400,1887875,1862318,1910141,1912846,1967366,2022239,2063768,2017675,2036114,2046192,2052826,2051517,2020894,2002650,1963251,1922727,1891610,1921537,1911259
United States,USA,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,2083837,2118957,2146805,2158221,2103722,2084761,2046298,1999629,1950484,1925952,1875822,1806726,1739981,1685882,1691847,1665915,1680772,1698436,1711546,1670346,1685504,1704749,1728534,1753138,1761445,1786611,1819465,1853115,1885817,1911124,1940472,1973099,2000030,2020564,2024392,2040215,2062469,2078971,2085681,2059982,2051256,2013578,1972975,1944403,1996921,1999247,2057049,2115225,2159338,2110418,2130653,2140623,2147252,2145728,2114020,2094670,2053843,2011482,1978604,2008621,1997485
United States,USA,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,1975681,2008560,2038049,2057754,2059244,2032987,2004678,1966363,1922956,1880976,1848258,1791868,1732657,1678133,1637380,1620592,1609710,1607791,1609522,1607509,1592975,1600537,1611186,1625209,1643282,1666021,1702711,1740656,1776659,1806783,1826700,1860667,1889062,1911420,1927820,1938107,1965041,1987973,2002803,2004533,1988824,1961207,1924841,1890967,1874132,1890701,1932023,1979717,2022279,2044836,2030178,2040743,2050204,2054860,2050113,2030498,1999585,1962618,1928344,1907921,1914469
United States,USA,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,2055583,2092037,2125396,2147926,2149540,2119097,2093003,2056384,2013914,1972039,1938393,1873781,1806092,1744044,1698219,1680773,1684004,1692893,1701342,1701342,1683426,1694607,1711797,1731853,1750972,1764705,1793730,1824665,1856027,1886185,1913157,1948097,1978335,2003074,2021740,2033484,2060270,2082850,2097394,2099263,2084617,2054291,2014085,1976552,1957798,1975886,2019544,2069996,2115148,2139329,2124304,2134867,2144544,2149308,2144234,2123650,2091669,2053064,2016975,1995089,2001118
United States,USA,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,1948705,1982414,2015507,2042896,2057447,2050900,2035167,2007547,1971857,1933533,1899334,1848730,1791614,1734265,1684542,1651379,1629840,1618718,1614003,1609615,1598105,1600910,1606671,1615601,1628304,1645317,1677213,1711915,1746664,1777963,1801924,1837470,1868391,1894050,1914354,1928985,1958831,1986240,2007361,2017431,2012316,1993216,1960602,1923493,1894256,1887040,1914462,1952833,1992829,2021790,2024696,2034626,2045259,2053693,2056126,2047878,2026419,1995175,1961102,1933584,1923976
United States,USA,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,2028006,2064641,2101425,2132042,2147825,2139002,2125368,2099600,2065311,2027916,1994027,1936244,1871028,1805517,1748706,1711132,1703247,1703031,1705645,1704348,1690954,1693984,1704107,1718759,1734718,1748116,1772823,1800376,1829554,1858988,1886949,1923424,1956253,1984543,2007628,2024582,2055023,2082671,2103906,2114280,2110117,2089428,2053546,2012596,1980315,1972354,2001104,2041525,2083853,2114782,2118429,2128359,2139338,2148122,2150567,2141771,2119629,2087028,2051229,2022060,2011376
United States,USA,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,1920736,1954243,1989836,2022547,2046939,2056028,2053003,2036306,2009609,1976941,1943983,1901156,1848109,1791174,1736557,1691936,1660249,1640378,1628382,1619904,1608815,1607032,1608068,1612146,1619769,1631397,1657925,1688732,1721179,1752317,1778692,1815198,1847924,1876380,1900192,1918884,1950894,1981835,2008164,2025336,2029425,2021004,1994182,1958176,1922354,1898658,1911716,1939838,1974399,2005430,2020106,2028195,2038961,2049253,2056415,2056556,2045439,2020977,1989867,1959206,1938576
United States,USA,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,2000153,2035908,2074873,2111021,2137479,2145859,2144637,2129967,2105016,2073953,2042369,1993813,1933360,1868336,1805561,1753956,1735551,1726668,1722696,1718503,1707178,1701948,1704938,1713522,1725270,1736897,1756742,1780473,1806714,1834492,1862338,1899522,1934212,1965367,1992248,2013844,2047057,2078902,2105751,2123424,2128416,2119622,2090397,2050767,2011307,1985262,1998518,2027986,2064408,2097438,2113542,2121541,2132671,2143468,2150904,2150853,2139467,2113945,2081314,2048986,2026958
United States,USA,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,1891124,1923436,1960460,1997351,2028793,2049872,2059645,2054056,2036627,2011253,1981898,1948850,1901854,1847296,1791441,1739861,1698572,1670435,1651581,1637735,1624907,1618704,1615180,1614567,1617374,1623933,1644560,1670858,1700310,1730093,1757401,1794295,1828157,1858637,1885510,1907923,1941448,1975074,2005566,2028678,2040662,2045152,2026226,1993294,1955964,1922349,1920819,1938004,1965969,1995466,2016846,2021804,2031580,2042776,2052481,2058300,2058332,2041626,2014624,1984176,1957066
United States,USA,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,1971071,2004972,2044966,2085311,2119421,2141055,2152054,2148585,2133368,2110144,2083062,2046187,1992841,1930538,1866286,1806211,1777965,1760934,1750735,1742470,1731188,1717569,1713339,1715808,1722487,1731098,1745484,1764903,1787820,1813100,1839814,1876831,1912604,1945944,1975965,2001608,2036702,2071865,2103461,2127293,2140177,2145505,2125240,2089295,2048194,2011224,2008575,2026343,2055767,2087029,2110158,2114851,2124908,2136642,2146803,2152712,2152929,2135486,2107174,2075188,2046560
United States,USA,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,1859219,1891740,1926804,1966767,2004080,2033936,2054645,2062211,2054283,2036526,2012773,1988939,1952564,1902355,1847213,1792751,1744883,1706555,1681297,1662470,1646181,1635569,1627810,1622666,1620817,1622597,1637458,1658046,1683850,1711544,1738446,1774574,1809585,1841370,1870480,1896221,1930591,1966270,1999980,2027891,2046537,2061362,2057383,2029561,1992621,1954906,1941750,1944602,1965046,1991607,2015354,2017906,2023386,2034447,2045827,2054874,2063707,2058729,2036894,2007885,1978242
United States,USA,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,1939808,1973241,2010929,2054227,2094568,2125973,2147626,2156555,2151324,2136479,2115750,2089518,2049225,1991933,1928380,1864860,1829591,1802961,1786975,1774916,1762074,1741191,1728361,1724647,1726228,1730769,1739892,1753609,1772763,1795213,1819865,1855896,1891823,1926618,1959146,1988210,2024722,2061879,2097350,2126485,2146063,2163029,2158674,2128747,2088398,2046851,2031698,2033561,2055068,2083292,2108793,2110744,2116413,2127935,2139821,2149165,2158456,2153325,2130407,2099987,2068881
United States,USA,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,1824372,1859722,1893012,1930259,1972301,2009722,2038508,2058370,2063947,2054084,2036300,2019840,1994803,1956073,1903606,1848206,1798035,1751289,1715228,1691839,1672438,1657348,1645440,1636248,1629902,1627062,1636643,1651304,1671591,1696501,1722221,1756161,1791435,1825124,1855702,1883896,1918484,1955506,1991817,2023484,2047560,2067778,2078548,2067692,2033109,1993124,1973012,1962791,1969139,1991597,2016067,2017907,2018850,2024451,2036553,2048045,2061715,2067738,2058199,2031770,2000899
United States,USA,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,1905410,1940986,1976529,2017082,2062324,2101999,2131981,2152508,2159842,2153772,2140075,2121735,2095179,2052326,1991708,1926867,1888504,1853988,1828632,1813134,1798925,1772520,1751601,1739069,1735503,1735963,1740387,1748227,1761436,1780669,1802981,1837210,1872469,1907735,1942089,1973986,2011664,2050141,2087732,2121306,2146737,2170485,2181940,2169693,2132456,2088754,2066490,2053866,2059447,2083536,2109961,2110668,2111582,2117636,2130173,2142031,2156139,2162519,2152613,2124907,2092618
United States,USA,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,1788825,1825984,1860870,1894369,1932953,1976765,2013330,2042041,2061267,2065256,2053760,2042113,2025712,2000456,1960351,1905966,1854848,1804745,1758403,1723573,1701444,1683896,1667714,1654636,1644433,1637132,1641620,1651010,1665208,1684797,1708600,1739715,1773568,1808541,1841772,1871597,1905380,1942979,1981141,2015969,2044338,2066603,2085495,2093789,2078207,2037851,2010660,1992787,1984592,1993182,2016971,2021460,2020346,2019279,2024760,2037831,2055065,2067182,2070837,2057271,2026395
United States,USA,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,1870328,1906588,1943265,1980008,2022090,2068623,2106772,2136311,2156178,2162837,2156709,2143717,2126913,2100902,2056132,1992151,1951070,1913199,1879079,1854422,1839119,1810202,1783382,1761924,1749320,1745669,1746686,1749546,1756264,1769308,1788948,1821180,1855039,1889952,1925090,1959188,1997712,2037409,2076234,2112064,2142497,2170067,2190956,2198672,2180905,2137440,2108532,2087854,2076942,2085073,2111149,2114390,2112795,2112081,2118073,2131447,2148826,2161436,2165470,2151471,2119220
United States,USA,"Age population, age 11, female, interpolated",SP.POP.AG11.FE.IN,1754820,1790681,1828229,1862101,1894979,1934601,1980197,2015910,2044752,2063736,2066436,2059151,2046719,2031370,2006895,1965774,1913001,1862961,1812184,1765178,1730962,1713143,1694539,1677395,1663576,1652612,1651678,1656499,1665436,1678775,1697454,1725748,1756903,1791216,1826746,1859974,1892070,1929081,1968190,2005390,2037480,2062504,2082120,2101260,2109230,2089936,2053108,2029898,2013331,2005892,2016046,2024726,2026740,2022269,2018953,2024247,2046268,2060716,2071718,2073533,2056084
United States,USA,"Age population, age 11, male, interpolated",SP.POP.AG11.MA.IN,1837008,1870636,1908846,1945730,1982362,2025339,2073042,2109887,2139439,2159556,2166323,2159207,2146542,2132154,2107345,2060628,2015662,1976358,1938610,1904292,1880033,1850736,1821903,1794155,1771785,1758877,1757149,1756948,1758407,1764346,1777550,1807747,1839857,1873767,1908864,1944064,1982928,2023713,2063823,2100813,2133641,2166026,2189444,2209238,2215591,2193413,2155411,2130068,2110140,2099753,2109844,2117662,2119074,2114585,2111797,2117553,2139353,2153950,2165620,2167987,2150137
United States,USA,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,1707252,1756331,1793159,1830556,1862598,1894564,1938290,1982618,2017679,2047038,2066077,2071773,2063325,2051109,2037827,2014507,1972617,1921553,1871827,1819275,1770975,1742860,1724014,1704487,1686817,1672509,1666736,1666548,1671438,1679524,1691795,1714136,1742593,1774331,1809953,1846495,1879229,1914745,1953492,1992023,2027010,2055274,2077150,2095690,2117225,2125898,2101713,2070103,2049919,2033366,2026007,2025969,2032372,2031504,2023437,2017809,2034759,2053343,2065438,2075850,2075966
United States,USA,"Age population, age 12, male, interpolated",SP.POP.AG12.MA.IN,1787491,1835995,1872006,1911287,1947088,1982993,2030598,2075829,2111815,2142277,2163424,2168409,2160884,2149434,2138127,2114498,2082708,2040296,2002386,1964146,1929319,1891894,1862786,1833515,1804457,1780944,1770983,1768166,1766911,1767312,1772797,1796959,1827021,1859424,1893914,1929384,1967812,2008927,2050379,2088735,2122652,2157933,2185610,2206635,2227704,2233819,2208351,2175183,2152545,2132156,2121702,2118246,2124430,2123420,2115590,2110559,2127246,2145595,2157966,2169370,2170305
United States,USA,"Age population, age 13, female, interpolated",SP.POP.AG13.FE.IN,1639690,1709039,1758451,1795717,1832162,1862088,1898557,1940989,1984242,2019030,2049197,2071527,2075884,2067281,2056307,2045473,2021325,1981025,1930883,1880334,1825357,1782843,1753916,1734178,1714171,1696231,1686102,1681186,1681476,1686038,1693065,1707537,1730518,1759675,1792837,1830220,1864668,1900670,1938123,1976535,2013246,2044551,2069560,2089853,2109462,2134422,2134832,2115270,2087895,2069420,2052199,2038100,2035783,2039501,2035509,2023782,2030400,2043919,2059494,2069757,2079717
United States,USA,"Age population, age 13, male, interpolated",SP.POP.AG13.MA.IN,1714021,1785440,1836022,1873553,1912641,1946756,1986626,2034260,2077447,2113457,2145601,2164961,2169670,2162628,2153063,2144820,2134418,2105949,2065693,2028543,1989492,1940505,1904197,1874744,1844645,1814043,1792989,1782622,1778881,1776918,1776587,1791335,1816838,1847178,1880399,1915658,1952277,1993801,2035587,2075552,2110921,2147044,2178295,2203011,2224012,2247486,2245613,2225136,2195914,2174748,2153297,2131975,2126906,2130861,2126979,2115638,2122032,2135289,2150734,2161549,2172919
United States,USA,"Age population, age 14, female, interpolated",SP.POP.AG14.FE.IN,1560157,1642724,1711419,1760650,1797568,1832777,1866380,1901581,1942908,1985455,2020256,2055026,2075751,2079777,2072051,2062704,2052594,2029747,1990233,1939842,1887799,1836901,1793849,1764252,1744072,1723848,1709286,1700025,1695697,1696065,1700089,1707322,1722980,1747136,1777827,1812858,1847651,1885010,1922808,1960142,1996988,2030863,2058602,2081911,2102760,2124465,2141832,2145576,2129640,2105156,2087698,2066358,2050086,2045081,2045867,2038684,2038352,2041645,2052159,2065241,2073812
United States,USA,"Age population, age 14, male, interpolated",SP.POP.AG14.MA.IN,1625849,1711413,1784400,1836223,1874035,1912334,1944826,1988693,2036777,2078785,2115581,2146376,2165675,2170999,2165114,2157416,2161771,2155531,2129978,2091223,2054503,1998659,1952144,1916406,1886211,1855044,1825030,1804561,1793957,1789641,1787297,1792139,1810342,1837595,1868733,1902963,1936459,1977394,2020446,2060765,2098017,2134555,2167528,2196482,2220597,2242704,2256335,2259288,2242902,2216363,2196056,2165310,2142508,2135230,2136503,2129573,2128786,2131860,2142232,2155440,2164932
United States,USA,"Age population, age 15, female, interpolated",SP.POP.AG15.FE.IN,1483321,1564979,1646329,1713876,1762155,1798446,1837335,1869721,1903841,1944424,1986544,2026609,2059640,2079758,2084488,2078030,2070302,2061342,2038988,1999059,1947725,1898823,1847556,1804119,1774315,1753960,1736303,1722674,1714008,1709864,1710101,1712548,1721283,1738659,1764815,1797482,1829826,1867232,1906042,1943596,1979594,2014865,2045012,2070728,2094466,2116893,2131247,2151059,2157141,2143465,2121173,2103770,2080408,2061554,2053614,2051398,2055089,2051573,2051971,2059997,2070724
United States,USA,"Age population, age 15, male, interpolated",SP.POP.AG15.MA.IN,1540881,1623092,1709774,1783528,1835378,1872890,1902754,1941357,1989641,2039017,2080597,2115631,2146334,2166458,2173074,2168327,2170922,2179932,2177450,2154143,2116548,2060897,2008293,1963687,1928113,1896929,1864307,1835535,1815826,1805337,1800775,1798577,1808166,1830224,1859744,1891869,1920977,1959465,2003161,2045621,2083253,2120255,2154303,2185846,2214851,2239496,2248784,2267076,2273956,2260376,2235901,2209657,2177588,2152703,2142761,2141173,2144256,2140285,2140591,2148743,2159947
United States,USA,"Age population, age 16, female, interpolated",SP.POP.AG16.FE.IN,1406502,1489799,1570345,1650009,1715658,1762707,1803343,1840957,1872310,1905706,1945819,1993398,2031763,2064037,2084583,2090416,2086024,2079541,2070923,2047839,2006777,1958216,1908927,1857453,1814109,1784370,1765733,1749098,1736124,1727644,1723474,1720738,1724711,1735480,1755395,1783986,1813851,1848922,1887495,1925735,1961840,1997555,2029302,2057250,2083056,2108242,2122765,2139838,2161109,2168152,2156022,2139123,2119733,2093933,2072249,2061305,2069600,2070134,2063870,2061892,2067567
United States,USA,"Age population, age 16, male, interpolated",SP.POP.AG16.MA.IN,1456615,1537929,1621255,1708296,1781640,1832942,1856247,1891659,1936797,1990321,2041722,2079887,2114877,2146360,2167984,2175878,2178265,2185646,2198908,2199505,2178096,2120268,2067772,2017827,1974715,1939054,1904528,1873078,1845727,1827136,1817095,1807957,1810341,1825070,1851493,1883466,1907162,1941180,1983113,2027468,2068126,2104027,2138630,2171899,2204346,2234529,2242673,2256752,2278811,2288326,2276920,2251066,2223530,2189524,2162100,2149318,2157362,2157281,2150684,2148889,2155054
United States,USA,"Age population, age 17, female, interpolated",SP.POP.AG17.FE.IN,1339201,1414770,1496794,1575783,1653040,1716511,1768094,1807321,1843838,1874510,1907452,1953248,1999072,2036702,2069246,2090624,2098841,2095672,2089621,2080107,2055554,2016710,1967757,1918248,1867063,1824092,1795543,1777851,1761954,1749221,1740717,1732195,1731080,1737114,1750732,1773613,1799529,1832332,1868694,1906432,1942908,1979777,2012107,2041842,2069688,2096600,2113070,2130438,2149247,2170602,2177882,2175853,2156964,2135162,2106674,2082094,2081305,2086436,2084248,2075759,2071546
United States,USA,"Age population, age 17, male, interpolated",SP.POP.AG17.MA.IN,1379852,1453289,1535848,1619569,1705844,1778208,1808520,1838118,1879503,1931981,1991456,2039742,2078386,2114190,2147123,2170237,2181977,2189428,2201186,2218020,2221343,2178879,2124481,2074541,2026831,1984959,1944997,1911623,1881529,1855966,1838828,1820059,1815632,1822988,1843355,1874326,1895758,1924627,1962013,2005314,2049131,2087439,2120963,2154870,2189677,2224147,2234752,2247733,2265710,2290246,2301753,2293649,2266508,2237053,2200648,2170512,2167015,2171884,2169196,2160645,2156984
United States,USA,"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,1287721,1348285,1423530,1503860,1580601,1655174,1721890,1772581,1810572,1846337,1876593,1915103,1959521,2004535,2042443,2075663,2099144,2108931,2106167,2099301,2088138,2064962,2025665,1976491,1927273,1876666,1834164,1807067,1790031,1774452,1761749,1748080,1740621,1741662,1750572,1767461,1789157,1817167,1851480,1887152,1922874,1960790,1994336,2024777,2054581,2083335,2100938,2119691,2138925,2158102,2178813,2198902,2195575,2174262,2149791,2118549,2103229,2099933,2102333,2097948,2087377
United States,USA,"Age population, age 18, male, interpolated",SP.POP.AG18.MA.IN,1316144,1377163,1450785,1533909,1616960,1701913,1750959,1782641,1818959,1867105,1927610,1990393,2036986,2076952,2114230,2148606,2173466,2189307,2201407,2216861,2236912,2220617,2180167,2128586,2080766,2035032,1989183,1950426,1918392,1890029,1866592,1838625,1823528,1824196,1837013,1863193,1885014,1910209,1942714,1981413,2024900,2066441,2102944,2135784,2171292,2208748,2221997,2236854,2253778,2274366,2300737,2319477,2310663,2281596,2249747,2210768,2189124,2183040,2185289,2180670,2170402
United States,USA,"Age population, age 19, female, interpolated",SP.POP.AG19.FE.IN,1248213,1296068,1357838,1432358,1510335,1584562,1659764,1726391,1776354,1813447,1848720,1883905,1921621,1965586,2010786,2049376,2083748,2109327,2119873,2116259,2107817,2097111,2073368,2033788,1984920,1936292,1884896,1844595,1818654,1801849,1786374,1768661,1755145,1749291,1753305,1765505,1784261,1806783,1835465,1869327,1903141,1940669,1975325,2007029,2037644,2068518,2087934,2107060,2127122,2146860,2165681,2200016,2219812,2214744,2190745,2163534,2139854,2122978,2117616,2117812,2111373
United States,USA,"Age population, age 19, male, interpolated",SP.POP.AG19.MA.IN,1263287,1315579,1375254,1448417,1531097,1612951,1679635,1722295,1755764,1799572,1855143,1930831,1988573,2034296,2076232,2114977,2150562,2177924,2197453,2213519,2232314,2236970,2220405,2181343,2132130,2086167,2037539,1992881,1955523,1925212,1898924,1865001,1838936,1827893,1834137,1852577,1874525,1897849,1925272,1959379,1998232,2039510,2079977,2116351,2150788,2188998,2205099,2221718,2239934,2259520,2282083,2318629,2337489,2327315,2295837,2261413,2229433,2206048,2197942,2198247,2191934
